go_file,stop_file,correct_key,signal,Loop_practice.thisRepN,Loop_practice.thisTrialN,Loop_practice.thisN,Loop_practice.thisIndex,Loop_blocchi.thisRepN,Loop_blocchi.thisTrialN,Loop_blocchi.thisN,Loop_blocchi.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,SSD,premature,RT,dot_img.started,dot_img.stopped,go_img.started,go_img.stopped,stop_img.started,stop_img.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,ISI.started,ISI.stopped,feedback_txt.started,feedback_txt.stopped,iti_txt.started,iti_txt.stopped,begin_txt.started,begin_txt.stopped,begin_kb.keys,begin_kb.rt,begin_kb.started,begin_kb.stopped,break_txt.started,break_txt.stopped,thanks_txt.started,thanks_txt.stopped,thanks_kb.keys,thanks_kb.rt,thanks_kb.started,thanks_kb.stopped,participant,session,training,date,expName,psychopyVersion,frameRate,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,15,6,126,4,150.00000000000003,0,350.8296589999873,1456.2669248010002,1457.099249898,1457.099249898,1457.1953679570001,1457.341776659,1457.4083538680002,left,1,1.3008296589999873,1456.2669248010002,None,0.00893256433323586,0.8089325643332359,,,1457.594331786,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,15,7,127,4,150.00000000000003,0,293.0637559999696,1459.217992193,1460.059766294,1460.059766294,1460.164832773,1460.301128951,1460.3678768559998,left,1,1.2430637559999695,1459.217992193,None,0.007533380333370587,0.8075333803333706,,,1460.47491765,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,0,0,0,3,150.00000000000003,0,380.4767450000555,1473.896308326,1474.725250124,1474.725250124,1474.824262008,1474.966488949,1475.0319787089998,right,1,1.3304767450000554,1473.896308326,None,0.014858518000210097,0.8148585180002101,,,1475.2441965829998,None,,,,,,,1462.0664576959998,None,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,0,1,1,3,150.00000000000003,0,195.92082099977694,1476.8639270049998,1477.695424896,1477.695424896,1477.7914207879999,1477.941361914,1478.007561893,right,1,1.1459208209997769,1476.8639270049998,None,0.011063768333315238,0.8110637683333153,,,1478.0255620369999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,0,2,2,1,150.00000000000003,0,167.85599199981795,1479.647722529,1480.477804701,1480.477804701,1480.574008179,1480.723976228,None,right,1,1.1178559919998179,1479.647722529,None,0.009865926333077368,0.8098659263330774,,,1480.786421965,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,0,3,3,1,150.00000000000003,0,181.73662799988512,1482.4071542729998,1483.238175467,1483.238175467,1483.3310799309997,1483.4837745549999,None,right,1,1.131736627999885,1482.4071542729998,None,0.00948344133325918,0.8094834413332592,,,1483.55499079,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,0,4,4,0,150.00000000000003,0,250.2050340000779,1485.174932589,1486.006710648,1486.006710648,1486.1069945210002,1486.25008988,1486.3166012359998,left,1,1.2002050340000778,1485.174932589,None,0.008533463333378677,0.8085334633333787,,,1486.407272987,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,0,5,5,0,150.00000000000003,0,287.36390399983526,1488.0200611330001,1488.85203576,1488.85203576,1488.9498771919998,1489.090986611,1489.157550903,left,1,1.2373639039998352,1488.0200611330001,None,0.013030761333311602,0.8130307613333116,,,1489.2747080509998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,0,6,6,5,150.00000000000003,0,162.43114000001248,1490.889199239,1491.7210293950002,1491.7210293950002,1491.813952816,1491.9659066119998,None,right,1,1.1124311400000124,1490.889199239,None,0.01071639533324742,0.8107163953332475,,,1492.0239568379998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,0,7,7,1,150.00000000000003,0,278.4173079998482,1493.6364715650002,1494.46779121,1494.46779121,1494.5739581849998,1494.7079038410002,1494.7738014870001,right,1,1.2284173079998482,1493.6364715650002,None,0.01288624033350061,0.8128862403335007,,,1494.8850128929998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,1,0,8,2,150.00000000000003,0,227.10075999991665,1496.513062767,1497.3454950179998,1497.3454950179998,1497.440382802,1497.590821664,1497.6569334699998,left,1,1.1771007599999166,1496.513062767,None,0.00948124733304212,0.8094812473330422,,,1497.7016206530002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,1,1,9,4,150.00000000000003,0,433.6926590000758,1499.323094062,1500.154852533,1500.154852533,1500.250220239,1500.399617394,1500.464094764,left,1,1.3836926590000758,1499.323094062,None,0.009704100333465249,0.8097041003334653,,,1500.718234722,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,1,2,10,5,150.00000000000003,0,142.6818970000341,1502.338904232,1503.1702074619998,1503.1702074619998,1503.265877962,1503.4155130479999,None,right,1,1.092681897000034,1502.338904232,None,0.010331538333048229,0.8103315383330483,,,1503.4450459959999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,1,3,11,3,150.00000000000003,0,287.4225879999586,1505.062686655,1505.895042989,1505.895042989,1505.990197318,1506.140469642,1506.2139300909998,right,1,1.2374225879999585,1505.062686655,None,0.011486920333254602,0.8114869203332546,,,1506.3172372969998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,1,4,12,3,150.00000000000003,0,370.47811199993254,1507.9381636990001,1508.7699610179998,1508.7699610179998,1508.8659330710002,1509.015014137,1509.0797211029999,right,1,1.3204781119999325,1507.9381636990001,None,0.0110929503330226,0.8110929503330226,,,1509.272882314,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,1,5,13,1,150.00000000000003,0,145.27974699983594,1510.888953438,1511.721780922,1511.721780922,1511.815211821,1511.9649709219998,None,right,1,1.0952797469998359,1510.888953438,None,0.00991603533293528,0.8099160353329353,,,1512.0013474749999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,1,6,14,5,150.00000000000003,0,155.0466850000476,1513.623419694,1514.455846336,1514.455846336,1514.573154791,1514.707700897,None,right,1,1.1050466850000475,1513.623419694,None,0.009011801333144831,0.8090118013331449,,,1514.7471221,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,1,7,15,7,150.00000000000003,0,215.26759300006694,1516.368531945,1517.2007781900002,1517.2007781900002,1517.2984947659997,1517.449218316,1517.513383686,right,1,1.1652675930000669,1516.368531945,None,0.004078355332922001,0.804078355332922,,,1517.5498543089998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,2,0,16,7,100.00000000000001,,,1519.1798812880002,1520.0106451339998,1520.0106451339998,1520.1130863939998,1520.215109613,1520.2807018069998,None,0,,1519.1798812880002,None,0.0025879293332309317,0.802587929333231,,,1520.8726874,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,2,1,17,2,150.00000000000003,0,353.42879800002726,1522.4855718539998,1523.315998005,1523.315998005,1523.4103313,1523.556727098,1523.622867007,left,1,1.3034287980000272,1522.4855718539998,None,0.013218510333217637,0.8132185103332177,,,1523.800304625,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,2,2,18,5,150.00000000000003,0,243.15899299988365,1525.422706281,1526.254385239,1526.254385239,1526.356132342,1526.4988327649999,1526.560056332,right,1,1.1931589929998836,1525.422706281,None,0.009205583333596223,0.8092055833335963,,,1526.633030554,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,2,3,19,0,150.00000000000003,0,359.0007870001728,1528.252266166,1529.082805785,1529.082805785,1529.1799669490001,1529.322634952,1529.390455869,left,1,1.3090007870001727,1528.252266166,None,0.015826674333538904,0.815826674333539,,,1529.573264488,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,2,4,20,3,150.00000000000003,0,255.15065999995846,1531.18861543,1532.019317793,1532.019317793,1532.1139432680002,1532.264175358,1532.329849799,right,1,1.2051506599999584,1531.18861543,None,0.00990614533338885,0.8099061453333889,,,1532.4056149829999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,2,5,21,2,150.00000000000003,0,265.23589099990664,1534.022178952,1534.854002308,1534.854002308,1534.9490615680002,1535.0986775249999,1535.162492813,left,1,1.2152358909999066,1534.022178952,None,0.009731991333410406,0.8097319913334105,,,1535.2497070059999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,2,6,22,1,150.00000000000003,0,286.73329400014615,1536.871685264,1537.702957895,1537.702957895,1537.7992281410002,1537.9488293069999,1538.0132778769998,right,1,1.236733294000146,1536.871685264,None,0.010168767333425421,0.8101687673334255,,,1538.123578999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,2,7,23,0,150.00000000000003,0,287.65134799998583,1539.7460258360002,1540.5771651260002,1540.5771651260002,1540.6794259079998,1540.822086104,1540.8889626129999,left,1,1.2376513479999858,1539.7460258360002,None,0.00978117433328407,0.8097811743332841,,,1540.9995031570002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,3,0,3,0,3,0,24,6,150.00000000000003,0,414.4932030000519,1542.6290847999999,1543.4616761339998,1543.4616761339998,1543.559558339,1543.714389196,1543.7796604559999,left,1,1.3644932030000518,1542.6290847999999,None,0.0027509093329172174,0.8027509093329173,,,1544.0067737660002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,3,1,25,0,100.00000000000001,0,380.3469389999237,1545.629798029,1546.4612385300002,1546.4612385300002,1546.5556544410001,1546.6551921690002,1546.7218390080002,left,1,1.3303469389999236,1545.629798029,None,0.009649672333125636,0.8096496723331257,,,1546.972871125,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,3,2,26,7,100.00000000000001,,,1548.5920987210002,1549.4240611720002,1549.4240611720002,1549.522103714,1549.6220147479999,1549.6888853770001,None,0,,1548.5920987210002,None,0.005990077333535737,0.8059900773335358,,,1550.289547509,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,3,3,27,2,150.00000000000003,0,436.2051979998569,1551.905775953,1552.738351298,1552.738351298,1552.8308288520002,1552.9812906930001,1553.0460135499998,left,1,1.3862051979998569,1551.905775953,None,0.008773320333375523,0.8087733203333756,,,1553.30914037,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,3,4,28,2,150.00000000000003,0,377.9584750001732,1554.930618539,1555.762383914,1555.762383914,1555.859103666,1556.0056664140002,1556.071618424,left,1,1.3279584750001732,1554.930618539,None,0.009358526333471673,0.8093585263334717,,,1556.2721753810001,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,3,5,29,4,150.00000000000003,0,343.0611759999238,1557.888202922,1558.7195034860001,1558.7195034860001,1558.814463653,1558.963938124,1559.028903037,left,1,1.2930611759999238,1557.888202922,None,0.00952239933326382,0.8095223993332639,,,1559.199508099,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,3,0,3,0,3,6,30,6,150.00000000000003,0,347.0336839999846,1560.8270334180002,1561.6605436240002,1561.6605436240002,1561.755801247,1561.914365055,1561.981873366,left,1,1.2970336839999845,1560.8270334180002,None,0.003855773333725665,0.8038557733337257,,,1562.1393504839998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,3,7,31,0,100.00000000000001,0,397.6780750000899,1563.7552261629999,1564.585926585,1564.585926585,1564.6817134429998,1564.78128497,1564.845664382,left,1,1.3476780750000898,1563.7552261629999,None,0.009296683333332112,0.8092966833333322,,,1565.115999054,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,4,0,32,1,100.00000000000001,0,363.7720799999216,1566.739561986,1567.5721561629998,1567.5721561629998,1567.67147962,1567.7642626369998,1567.8317836219999,right,1,1.3137720799999215,1566.739561986,None,0.008032202333197347,0.8080322023331974,,,1568.065791302,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,4,1,33,4,100.00000000000001,0,426.75922899995845,1569.687637211,1570.519855211,1570.519855211,1570.61479938,1570.714187686,1570.7815071559999,left,1,1.3767592289999584,1569.687637211,None,0.009719248333340147,0.8097192483333402,,,1571.081845693,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,4,2,34,3,100.00000000000001,0,351.6263599998866,1572.7017184729998,1573.533523302,1573.533523302,1573.6311160229998,1573.7308736199998,1573.7983406170001,right,1,1.3016263599998865,1572.7017184729998,None,0.012418447333402582,0.8124184473334026,,,1574.0155320590002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,4,3,35,5,100.00000000000001,0,326.4899109998851,1575.6372537779998,1576.4693190930002,1576.4693190930002,1576.564818375,1576.6641204900002,1576.731774382,right,1,1.276489910999885,1575.6372537779998,None,0.009942186333319114,0.8099421863333192,,,1576.93802679,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,4,4,36,0,100.00000000000001,0,346.52081199981245,1578.5535269010002,1579.386118712,1579.386118712,1579.480535828,1579.581127343,1579.6472617250001,left,1,1.2965208119998124,1578.5535269010002,None,0.010201668333593261,0.8102016683335933,,,1579.867065247,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,4,5,37,2,100.00000000000001,0,397.03189800018214,1581.488453892,1582.3204239400002,1582.3204239400002,1582.4212765419998,1582.5141382850002,1582.5812074589999,left,1,1.347031898000182,1581.488453892,None,0.008820766332974017,0.8088207663329741,,,1582.848709076,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,4,6,38,3,100.00000000000001,0,408.6657209999658,1584.468175046,1585.2996526480001,1585.2996526480001,1585.39557918,1585.4976318139998,1585.5643222949998,right,1,1.3586657209999657,1584.468175046,None,0.012307898333119738,0.8123078983331198,,,1585.854560055,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,4,7,39,2,100.00000000000001,0,408.2955040000116,1587.468357443,1588.3014170329998,1588.3014170329998,1588.397743653,1588.497207545,1588.563813361,left,1,1.3582955040000115,1587.468357443,None,0.011647716333300195,0.8116477163333002,,,1588.8406952249998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,5,0,40,4,100.00000000000001,0,308.2916939999223,1590.460188422,1591.2914496399999,1591.2914496399999,1591.388146883,1591.487520219,1591.554390788,left,1,1.2582916939999222,1590.460188422,None,0.01138809833310006,0.8113880983331001,,,1591.7318730389998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,5,1,41,0,100.00000000000001,0,402.8633639999726,1593.3535384389997,1594.1853269970002,1594.1853269970002,1594.2809028809997,1594.380327323,1594.4457210699998,left,1,1.3528633639999725,1593.3535384389997,None,0.010064348333116868,0.8100643483331169,,,1594.7245507510002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,5,2,42,5,100.00000000000001,0,337.7577880000218,1596.34885993,1597.1810266090001,1597.1810266090001,1597.2780959000002,1597.3802582029998,1597.44699847,right,1,1.2877577880000217,1596.34885993,None,0.005829104333088253,0.8058291043330883,,,1597.648375885,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,5,3,43,5,100.00000000000001,0,369.2728330001274,1599.266620065,1600.097960298,1600.097960298,1600.1973226139999,1600.2876579539998,1600.3544028689998,right,1,1.3192728330001273,1599.266620065,None,0.012774481333281074,0.8127744813332811,,,1600.598745789,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,5,4,44,5,100.00000000000001,0,351.16016400018003,1602.2176360160001,1603.0490423649999,1603.0490423649999,1603.1469872510002,1603.2452827359998,1603.3103303080002,right,1,1.30116016400018,1602.2176360160001,None,0.012244998333244439,0.8122449983332445,,,1603.5311665650001,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,5,5,45,2,100.00000000000001,0,413.00718299992246,1605.150615297,1605.983481405,1605.983481405,1606.080908675,1606.180101719,1606.246888401,left,1,1.3630071829999224,1605.150615297,None,0.012251173333424958,0.812251173333425,,,1606.530755959,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,3,0,3,0,5,6,46,6,100.00000000000001,,,1608.159975092,1608.99111111,1608.99111111,1609.0879072429998,1609.196814165,1609.263414612,None,0,,1608.159975092,None,0.0027882993333605555,0.8027882993333606,,,1609.854320904,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,5,7,47,1,150.00000000000003,0,393.04143400015624,1611.4700049130001,1612.3012681989999,1612.3012681989999,1612.396821711,1612.553683444,1612.6206842410002,right,1,1.3430414340001562,1611.4700049130001,None,0.00946250733341003,0.8094625073334101,,,1612.8308380009998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,6,0,48,1,150.00000000000003,0,355.8305280000014,1614.450678322,1615.282730726,1615.282730726,1615.3801182030002,1615.529808284,1615.5970167699998,right,1,1.3058305280000013,1614.450678322,None,0.011978110333302538,0.8119781103333026,,,1615.78703602,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,6,1,49,5,150.00000000000003,0,357.5024969999732,1617.4013158449998,1618.2323603099999,1618.2323603099999,1618.330350144,1618.479767795,1618.570104382,right,1,1.3075024969999731,1617.4013158449998,None,0.01088568433351611,0.8108856843335162,,,1618.721247033,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,6,2,50,4,150.00000000000003,0,379.6786360000397,1620.3427514320001,1621.174383267,1621.174383267,1621.2707173009999,1621.420269784,1621.486342495,left,1,1.3296786360000397,1620.3427514320001,None,0.011495037333588698,0.8114950373335887,,,1621.6900011369999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,6,3,51,7,150.00000000000003,,,1623.317555656,1624.149234547,1624.149234547,1624.246273052,1624.403587377,1624.470379296,None,0,,1623.317555656,None,0.0029043863330571185,0.8029043863330572,,,1625.0135376100002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,3,0,3,0,6,4,52,6,200.0,0,404.2340539999032,1626.6435756780002,1627.4745878509998,1627.4745878509998,1627.569753871,1627.7792769379998,1627.846764899,left,1,1.3542340539999032,1626.6435756780002,None,0.0024381453329169744,0.802438145332917,,,1628.014284501,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,6,5,53,7,150.00000000000003,,,1629.641543447,1630.4744276269998,1630.4744276269998,1630.570778061,1630.720314487,1630.7867178400002,None,0,,1629.641543447,None,0.004163849333735925,0.804163849333736,,,1631.337618136,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,6,6,54,7,200.0,,,1632.967613316,1633.799482293,1633.799482293,1633.8964585079998,1634.103202753,1634.169824701,None,0,,1632.967613316,None,0.0022919353332326864,0.8022919353332327,,,1634.662878514,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,6,7,55,1,250.0,0,606.2459669998816,1636.2829909329998,1637.1146239999998,1637.1146239999998,1637.2133583680002,1637.4624947789998,1637.527801538,right,1,1.5562459669998816,1636.2829909329998,None,0.01229959933311875,0.8122995993331188,,,1637.854088226,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,7,0,56,1,250.0,0,338.9926640001477,1639.47649439,1640.308532383,1640.308532383,1640.4066715170002,1640.6528999920001,1640.7197267779998,right,1,1.2889926640001477,1639.47649439,None,0.009680116333356636,0.8096801163333567,,,1640.7802011459999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,7,1,57,1,250.0,0,255.35714699997249,1642.404007403,1643.236045648,1643.236045648,1643.3358169960002,1643.57895006,None,right,1,1.2053571469999724,1642.404007403,None,0.008038804332954896,0.8080388043329549,,,1643.630256296,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,7,2,58,0,250.0,0,370.8892339999921,1645.2498159799998,1646.0822938689998,1646.0822938689998,1646.17640119,1646.4283200539999,1646.519077035,left,1,1.320889233999992,1645.2498159799998,None,0.011720205333631384,0.8117202053336314,,,1646.586128773,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,7,3,59,0,250.0,0,255.3889170000503,1648.199701897,1649.032079915,1649.032079915,1649.129133733,1649.3788470969998,None,right,0,1.2053889170000502,1648.199701897,None,0.012069849333556704,0.8120698493335567,,,1649.4190355199999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,3,0,3,0,7,4,60,6,250.0,1,209.51417400003726,1651.0415212919997,1651.872289588,1651.872289588,1651.9693375019997,None,None,left,1,1.1595141740000372,1651.0415212919997,None,0.0034326563331887883,0.8034326563331888,,,1652.213480765,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,3,0,3,0,7,5,61,7,200.0,0,454.08404799984515,1653.8412509239997,1654.6724111439999,1654.6724111439999,1654.7695868819997,1654.9774538009997,1655.043124023,right,1,1.404084047999845,1653.8412509239997,None,0.003684482333028427,0.8036844823330285,,,1655.263448452,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,7,6,62,4,150.00000000000003,0,296.9294170001604,1656.8828915599997,1657.7147680929997,1657.7147680929997,1657.809592653,1657.9619132399998,1658.029537169,left,1,1.2469294170001604,1656.8828915599997,None,0.011959901333284506,0.8119599013332846,,,1658.1469741199999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,3,0,3,0,7,7,63,4,150.00000000000003,0,518.75924499966,1659.766112204,1660.598044337,1660.598044337,1660.6957273409998,1660.851897397,1660.9258393149998,left,1,1.46875924499966,1659.766112204,None,0.011620951333497942,0.811620951333498,,,1661.2465364179998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,3,0,3,0,8,0,64,1,150.00000000000003,0,222.32499500016735,1662.8719643539998,1663.7036185079996,1663.7036185079996,1663.8020577779998,1663.945119135,1664.035447371,right,1,1.1723249950001673,1662.8719643539998,None,0.01276735033343357,0.8127673503334336,,,1664.062961649,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
